customer_id,first_name,last_name,email,phone,city,state,country,registration_date,customer_segment
CUST001104,Apolonia,Walker,apolonia.walker@hotmail.com,(411)333-8926x08788,Illinois,IL,USA,2025-06-19,Premium
CUST001105,Inga,Polaszek,inga.polaszek@yahoo.com,665 152 174,Georgia,GA,USA,2024-07-12,Basic
CUST001106,Sara,Webb,sara.webb@gmail.com,(467)834-4671x776,Michigan,MI,USA,2025-11-07,Premium
CUST001107,Jason,Engel,jason.engel@o2.pl,735 099 990,California,CA,USA,2024-02-06,Premium
CUST001108,Malwina,Ray,malwina.ray@hotmail.com,661 189 684,Illinois,IL,USA,2024-03-20,Basic
CUST001109,Tobiasz,Lipok,tobiasz.lipok@yahoo.com,+48 695 728 575,Virginia,VA,USA,2025-05-21,Premium
CUST001110,Sonia,Kirby,sonia.kirby@gmail.com,579-978-9124,Florida,FL,USA,2024-10-19,Basic
CUST001111,Elżbieta,Kutera,elżbieta.kutera@onet.pl,+48 32 367 28 68,Ohio,OH,USA,2024-01-16,Standard
CUST001112,Danielle,Rice,danielle.rice@o2.pl,001-419-339-7814x59009,Texas,TX,USA,2024-10-24,Premium
CUST001113,Mitchell,Castro,mitchell.castro@o2.pl,751.558.8070,Pennsylvania,PA,USA,2025-03-23,Basic
CUST001114,Julie,Martinez,julie.martinez@hotmail.com,7383297425,Michigan,MI,USA,2025-04-28,Basic
CUST001115,Audrey,Sibiga,audrey.sibiga@hotmail.com,8453024373,Florida,FL,USA,2026-01-31,Basic
CUST001116,Sebastian,Drozdowicz,sebastian.drozdowicz@hotmail.com,+48 609 693 353,Georgia,GA,USA,2025-04-14,Premium
CUST001117,Inga,Bork,test@,+48 734 731 566,Florida,FL,USA,2025-01-17,Basic
CUST001118,Michael,Garcia,michael.garcia@interia.pl,+48 789 028 377,Pennsylvania,PA,USA,2024-10-16,Basic
CUST001119,Amy,Szajner,amy.szajner@o2.pl,934-728-1644x16101,Texas,TX,USA,2024-07-18,Standard
CUST001120,Kalina,Kalota,,488.902.7304,Texas,TX,USA,2024-04-17,Premium
CUST001121,Sarah,Baker,sarah.baker@hotmail.com,+48 531 893 953,Pennsylvania,PA,USA,2025-01-10,Premium
CUST001122,Robert,Szykuła,robert.szykuła@hotmail.com,(788)349-8745,New Jersey,NJ,USA,2025-07-16,Standard
CUST001123,Julita,Nabiałek,julita.nabiałek@onet.pl,733 068 811,Pennsylvania,PA,USA,2025-07-22,Standard
CUST001124,Filip,Torres,filip.torres@hotmail.com,973.287.7583x33647,Texas,TX,USA,2024-01-24,Basic
CUST001125,Cassidy,Mcmahon,cassidy.mcmahon@interia.pl,502 826 254,New Jersey,NJ,USA,2025-10-25,Standard
CUST001126,Krzysztof,Huffman,krzysztof.huffman@gmail.com,001-657-372-0441x0079,Texas,TX,USA,2024-03-12,Basic
CUST001127,Tadeusz,Brown,tadeusz.brown@hotmail.com,572 248 709,Virginia,VA,USA,2024-03-06,Basic
CUST001128,Juliusz,Leonowicz,juliusz.leonowicz@gmail.com,537 422 404,Florida,FL,USA,2024-03-22,Basic
CUST001129,Daniel,Johnson,daniel.johnson@o2.pl,576 307 028,Texas,TX,USA,2024-10-09,Standard
CUST001130,Brian,Maxwell,brian.maxwell@hotmail.com,32 366 21 95,Virginia,VA,USA,2024-09-11,Standard
,Alejandro,Węgrzyniak,alejandro.węgrzyniak@onet.pl,573-925-9007,Virginia,VA,USA,2024-04-03,Basic
CUST001132,Destiny,Martin,destiny.martin@gmail.com,+48 690 871 672,Ohio,OH,USA,2024-02-12,Basic
CUST001133,Jędrzej,Bender,jędrzej.bender@onet.pl,579 281 707,Michigan,MI,USA,2024-06-27,Basic
CUST001134,Mikołaj,Bryan,mikołaj.bryan@gmail.com,(552)616-0252,Georgia,GA,USA,2024-02-28,Premium
CUST001135,Brandy,Pędrak,brandy.pędrak@o2.pl,(390)932-6551x3276,California,CA,USA,2025-04-26,Premium
CUST001136,Tara,Nelson,tara.nelson@hotmail.com,+48 698 516 021,Pennsylvania,PA,USA,2025-01-10,Premium
CUST001137,Luis,Jackson,luis.jackson@yahoo.com,32 498 64 78,California,CA,USA,2025-06-17,Basic
CUST001138,Hubert,Ford,hubert.ford@gmail.com,787 408 378,Virginia,VA,USA,2025-10-30,Standard
CUST001139,Ashley,Fyda,ashley.fyda@gmail.com,780 069 836,Illinois,IL,USA,2025-07-18,Premium
CUST001140,Olaf,Dudkowiak,olaf.dudkowiak@yahoo.com,737 082 139,california,CA,USA,2024-07-06,Basic
CUST001141,Daniel,Klein,daniel.klein@gmail.com,(537)220-5503,Ohio,OH,USA,2026-02-16,Basic
CUST001142,Olga,Gogacz,olga.gogacz@hotmail.com,8882991141,Texas,TX,USA,2025-01-13,Standard
CUST001143,Patrick,Hoover,patrick.hoover@hotmail.com,697 989 790,Ohio,OH,USA,2023-11-23,Standard
CUST001144,Radosław,Bender,radosław.bender@o2.pl,+48 503 000 998,California,CA,USA,2025-03-31,Standard
CUST001145,Ryan,Sharp,ryan.sharp@yahoo.com,781-451-9854,Michigan,MI,USA,2024-03-05,Basic
CUST001146,Jaime,Sieczko,jaime.sieczko@gmail.com,695 346 607,Florida,FL,USA,2024-08-17,Premium
CUST001147,Ryszard,Ciuruś,ryszard.ciuruś@o2.pl,600 108 240,New York,NY,USA,2025-04-16,Standard
CUST001148,,Knapp,haley.knapp@hotmail.com,+48 724 026 208,Illinois,IL,USA,2024-11-17,Premium
CUST001149,Tyler,Nabiałek,tyler.nabiałek@interia.pl,+48 733 642 357,Ohio,OH,USA,2023-11-23,Premium
CUST001150,Erik,Riddle,erik.riddle@hotmail.com,578 161 255,North Carolina,NC,USA,2024-06-13,Premium
CUST001151,Oliwier,Brown,oliwier.brown@gmail.com,366-200-1283x827,Michigan,MI,USA,2025-04-28,Standard
CUST001152,James,Bradley,james.bradley@onet.pl,532 048 507,Ohio,OH,USA,2024-09-30,Basic
CUST001153,Artur,Mierzwiak,,522-276-3460x1915,Ohio,OH,USA,2024-11-15,Premium
CUST001154,Tamara,Kloch,no-email,(986)417-6822x512,Florida,FL,USA,2024-10-13,Basic
CUST001155,William,Koćwin,william.koćwin@gmail.com,602 419 768,Virginia,VA,USA,2024-11-24,Basic
CUST001156,Gustaw,Pancerz,gustaw.pancerz@hotmail.com,001-603-950-0618,Illinois,IL,USA,2025-10-28,Standard
CUST001157,Joe,Manista,joe.manista@yahoo.com,null,New York,NY,USA,2025-01-10,Premium
CUST001158,Andre,Czerkies,andre.czerkies@gmail.com,123,New York,NY,USA,2024-04-29,Standard
CUST001159,Nela,Ramsey,nela.ramsey@yahoo.com,+48 660 664 051,New Jersey,NJ,USA,2025-11-11,Basic
CUST001160,Christopher,Biegała,christopher.biegała@hotmail.com,532 301 604,California,CA,USA,2023-11-20,Premium
CUST001160,Tyler,Reeves,tyler.reeves@onet.pl,220.331.9789,New Jersey,NJ,USA,2025-06-29,Premium
CUST001162,Shawna,Evans,shawna.evans@onet.pl,871-497-8601,California,CA,USA,2025-03-30,Standard
CUST001163,Jennifer,Kazimierczuk,jennifer.kazimierczuk@hotmail.com,22 855 01 13,Georgia,GA,USA,2024-07-23,Standard
CUST001164,Liwia,Mccarthy,liwia.mccarthy@yahoo.com,+1-287-580-7279,Illinois,IL,USA,2024-02-06,Premium
CUST001165,Dominik,Kiełek,dominik.kiełek@hotmail.com,22 223 99 64,Ohio,OH,USA,2024-11-09,Premium
CUST001166,Amanda,Stempniak,amanda.stempniak@gmail.com,+48 518 102 480,Ohio,OH,USA,2025-06-12,Standard
CUST001166,Nela,Smith,nela.smith@hotmail.com,692 362 216,New York,NY,USA,2025-06-16,Standard
CUST001168,Fryderyk,Kurzaj,fryderyk.kurzaj@gmail.com,+48 787 067 516,Florida,FL,USA,2024-05-14,Standard
CUST001169,Julian,Morris,julian.morris@yahoo.com,22 261 07 03,Texas,TX,USA,2024-08-09,Basic
CUST001170,Damian,Worach,damian.worach@hotmail.com,+1-283-692-4848x130,California,CA,USA,2025-05-09,Basic
CUST001171,Lisa,Szwaj,lisa.szwaj@gmail.com,851-567-5864,North Carolina,NC,USA,2025-03-19,Standard
CUST001172,Jerzy,Leśna,jerzy.leśna@gmail.com,901-547-6427x89615,Michigan,MI,USA,2024-07-08,Premium
CUST001173,Derrick,Bullock,derrick.bullock@gmail.com,(739)659-7815,Ohio,OH,USA,2024-08-18,Basic
CUST001174,Kathryn,Patrzałek,kathryn.patrzałek@hotmail.com,502 446 546,North Carolina,NC,USA,2024-10-24,Basic
CUST001175,Michael,Grab,michael.grab@yahoo.com,5879156478,Georgia,GA,USA,2024-04-23,Basic
CUST001176,Alex,Bobel,alex.bobel@gmail.com,781 485 726,Georgia,GA,USA,2024-03-14,Standard
,Martin,Woronko,martin.woronko@interia.pl,668 840 766,Virginia,VA,USA,2024-02-24,Basic
CUST001178,Albert,Thomas,albert.thomas@hotmail.com,938-267-6259x23868,North Carolina,NC,USA,2025-09-01,Basic
CUST001179,Laura,Kosowicz,laura.kosowicz@gmail.com,001-555-834-0508x927,Michigan,MI,USA,2025-10-16,Premium
CUST001180,Gaja,Połetek,,695 670 789,Georgia,GA,USA,2024-11-16,Premium
CUST001181,Mieszko,Szuta,mieszko.szuta@onet.pl,984.522.7362,Florida,FL,USA,2023-12-30,Premium
CUST001182,Gregory,Olson,gregory.olson@gmail.com,000-000-0000,California,CA,USA,2024-03-16,Basic
CUST001182,Damian,Początek,damian.początek@gmail.com,+48 698 305 216,Michigan,MI,USA,2024-04-16,Standard
CUST001184,Jacob,Burgess,jacob.burgess@gmail.com,666 471 068,California,CA,USA,2025-08-12,Premium
CUST001185,Marcelina,Dorsey,marcelina.dorsey@yahoo.com,405.600.4933x267,Ohio,OH,USA,2024-08-18,Basic
CUST001186,Melissa,Golus,melissa.golus@o2.pl,728 083 906,Illinois,IL,USA,2024-05-25,Basic
CUST001187,Nicole,Pilipczuk,nicole.pilipczuk@hotmail.com,(372)872-8129,New York,NY,USA,2024-07-28,Basic
CUST001188,Kenneth,Mejer,kenneth.mejer@yahoo.com,+48 536 527 284,North Carolina,NC,USA,2025-10-31,Standard
CUST001189,Błażej,Karpeta,,386.440.6756x02080,Texas,TX,USA,2024-03-17,Basic
CUST001190,Rebecca,Oleśkiewicz,rebecca.oleśkiewicz@hotmail.com,548-490-9322x533,California,CA,USA,2025-10-16,Premium
CUST001191,Michael,Moore,michael.moore@hotmail.com,880 193 545,California,CA,USA,2024-04-30,Standard
CUST001192,Elżbieta,Kryszczuk,elżbieta.kryszczuk@hotmail.com,001-733-524-3629x62080,Pennsylvania,PA,USA,2024-02-17,Standard
CUST001193,Jeremi,Martin,jeremi.martin@yahoo.com,32 965 99 92,New Jersey,NJ,USA,2024-02-11,Standard
CUST001194,Tammy,Kaczka,tammy.kaczka@yahoo.com,789 542 106,Georgia,GA,USA,2025-01-25,Premium
CUST001195,Tomasz,Winters,,001-722-567-1317,Ohio,OH,USA,2024-02-18,Basic
CUST001196,Jacek,Sobisz,jacek.sobisz@hotmail.com,736 120 961,Virginia,VA,USA,2025-06-30,Standard
CUST001197,Anthony,Keller,test@,303-621-1535x505,Pennsylvania,PA,USA,2025-04-26,Basic
CUST001198,Craig,Evans,craig.evans@hotmail.com,+48 579 724 792,Illinois,IL,USA,2025-04-06,Standard
CUST001198,Adrian,Arellano,adrian.arellano@hotmail.com,+48 735 819 204,Illinois,IL,USA,2024-11-11,Standard
CUST001200,Anastazja,Grymuza,anastazja.grymuza@gmail.com,001-629-898-6515x90257,Virginia,VA,USA,2023-12-28,Basic
CUST001201,Nela,Reiter,,001-456-772-6208x46729,Florida,FL,USA,2025-09-22,Standard
CUST001202,Mariusz,Floyd,mariusz.floyd@interia.pl,(425)601-8256,Georgia,GA,USA,2024-03-21,Standard
CUST001203,Rafał,Wójs,rafał.wójs@hotmail.com,422-234-1499,Ohio,OH,USA,2025-02-01,Basic
CUST001204,Kamila,Decker,kamila.decker@onet.pl,(260)245-0956x32174,Florida,FL,USA,2025-02-08,Standard
CUST001205,Jo,Andrews,jo.andrews@yahoo.com,+1-592-822-4711,Ohio,OH,USA,2026-11-04,Basic
CUST001206,Steven,Flores,steven.flores@o2.pl,+1-760-576-2643x85009,New York,NY,USA,2024-03-22,Basic
CUST001207,Kaja,Wallace,kaja.wallace@hotmail.com,613.336.1094,California,CA,USA,2024-06-23,Standard
CUST001208,Jennifer,Moskalik,jennifer.moskalik@gmail.com,001-537-627-7685x7606,Ohio,OH,USA,2024-03-27,Premium
CUST001209,Lori,Krzeszowiec,lori.krzeszowiec@yahoo.com,+48 22 518 87 01,North Carolina,NC,USA,2025-02-12,Basic
CUST001210,Gerald,Williams,test@,544.841.7234x565,Florida,FL,USA,2024-10-09,Premium
CUST001211,Gabriel,Tomzik,gabriel.tomzik@hotmail.com,(326)289-0472x3864,New York,NY,USA,2025-01-25,Standard
CUST001212,Vincent,Karwan,vincent.karwan@o2.pl,661 643 599,Georgia,GA,USA,2025-07-19,Basic
CUST001213,Bonnie,Woods,bonnie.woods@yahoo.com,514 761 437,California,CA,USA,2024-06-05,Basic
CUST001214,Mikołaj,Wilma,mikołaj.wilma@onet.pl,22 564 67 26,Pennsylvania,PA,USA,2026-03-31,Basic
CUST001215,Dawid,Łudzik,dawid.łudzik@gmail.com,872.291.0845x078,Georgia,GA,USA,2025-10-30,Basic
CUST001216,Klara,Kuciel,klara.kuciel@onet.pl,001-937-546-9833x067,Pennsylvania,PA,USA,2025-07-06,Premium
CUST001217,Ignacy,White,ignacy.white@yahoo.com,+48 22 794 19 08,Illinois,IL,USA,2024-11-22,Basic
CUST001218,Kornel,Shaw,kornel.shaw@hotmail.com,(273)796-3428x9876,California,CA,USA,2025-07-29,Standard
CUST001219,Anita,Taylor,,514 861 867,New York,NY,USA,2024-09-09,Basic
CUST001220,Jacob,Farmer,jacob.farmer@interia.pl,439.892.8919x8271,Florida,FL,USA,2025-10-22,Premium
CUST001221,Kendra,Ford,kendra.ford@hotmail.com,+1-464-294-2694,New Jersey,NJ,USA,2025-04-24,Premium
CUST001222,Teresa,Craig,teresa.craig@yahoo.com,+48 789 014 599,Ohio,OH,USA,2024-10-10,Basic
,Kajetan,Jensen,kajetan.jensen@interia.pl,(449)382-4388x430,New Jersey,NJ,USA,2025-04-29,Standard
CUST001224,Robert,Hughes,robert.hughes@hotmail.com,+48 783 158 901,New Jersey,NJ,USA,2025-03-06,Premium
CUST001225,Elżbieta,Valenzuela,elżbieta.valenzuela@yahoo.com,670.217.0926,New York,NY,USA,2025-08-21,Premium
CUST001226,Anthony,Holmes,anthony.holmes@yahoo.com,(228)929-6824x4850,Illinois,IL,USA,2024-11-28,Basic
CUST001227,Sylwia,May,sylwia.may@hotmail.com,531 680 691,New Jersey,NJ,USA,2025-08-05,Standard
CUST001228,Lauren,Kołaczyk,lauren.kołaczyk@gmail.com,520.739.1702x63444,Ohio,OH,USA,2025-02-19,Standard
CUST001229,Dawn,Margas,dawn.margas@onet.pl,(204)324-2536,Florida,FL,USA,2025-10-16,Standard
CUST001230,Dariusz,Smith,dariusz.smith@yahoo.com,+48 500 396 702,North Carolina,NC,USA,2024-05-12,Basic
CUST001231,Łukasz,Truchan,łukasz.truchan@gmail.com,001-664-481-8754x036,California,CA,USA,2024-07-31,Premium
CUST001232,Sonia,Holmes,sonia.holmes@hotmail.com,+48 512 323 606,New Jersey,NJ,USA,2025-06-28,Standard
CUST001233,Ryszard,Anderson,ryszard.anderson@yahoo.com,+48 22 220 42 98,Michigan,MI,USA,2024-03-30,Basic
CUST001234,Sylwia,Smith,sylwia.smith@o2.pl,599.562.3569x992,New Jersey,NJ,USA,2025-05-19,Premium
CUST001235,Blanka,Puch,blanka.puch@o2.pl,(560)341-3482x084,Pennsylvania,PA,USA,2024-04-11,Standard
CUST001236,Theresa,Moore,theresa.moore@yahoo.com,3016440762,Illinois,IL,USA,2025-08-01,Standard
CUST001237,Sylwia,Robinson,sylwia.robinson@gmail.com,897.652.8720x99865,New Jersey,NJ,USA,2025-05-12,Standard
CUST001238,Kenneth,Rivera,test@,353.609.7669,North Carolina,NC,USA,2024-02-16,Basic
CUST001239,Deborah,Mizak,deborah.mizak@gmail.com,953.407.9661x8695,Pennsylvania,PA,USA,2025-07-30,Basic
CUST001240,Kyle,Dziadowicz,kyle.dziadowicz@onet.pl,531-437-9561x00777,New York,NY,USA,2025-12-10,Standard
CUST001241,Dawid,Church,dawid.church@hotmail.com,22 999 19 38,Ohio,OH,USA,2024-04-06,Standard
CUST001242,Maciej,Evans,maciej.evans@yahoo.com,737 489 047,New York,NY,USA,2023-12-05,Basic
CUST001243,Hubert,Edwards,hubert.edwards@gmail.com,+48 515 191 708,Michigan,MI,USA,2024-01-21,Premium
CUST001244,Susan,Shields,susan.shields@onet.pl,886 340 918,Virginia,VA,USA,2024-11-22,Premium
CUST001245,Mieszko,Daniel,mieszko.daniel@yahoo.com,734 965 391,New Jersey,NJ,USA,2023-12-21,Standard
CUST001246,Lidia,Williams,lidia.williams@hotmail.com,4454418403,New Jersey,NJ,USA,2025-06-26,Standard
CUST001247,Erin,Ważna,erin.ważna@hotmail.com,285.488.6407,Texas,TX,USA,2024-07-09,Basic
CUST001248,Tomasz,Podpora,tomasz.podpora@hotmail.com,935.662.3039,Texas,TX,USA,2025-07-30,Standard
CUST001248,Kathleen,Fudalej,kathleen.fudalej@hotmail.com,519 201 991,Texas,TX,USA,2025-08-10,Basic
CUST001250,Christopher,Cochran,christopher.cochran@onet.pl,884-285-8052x63211,Texas,TX,USA,2025-11-12,Basic
CUST001251,Dwayne,Twardosz,dwayne.twardosz@hotmail.com,374.654.4708x2317,New Jersey,NJ,USA,2025-05-15,Premium
CUST001251,Andrzej,Picheta,andrzej.picheta@o2.pl,606 235 960,Florida,FL,USA,2024-05-04,Standard
CUST001253,Devin,Gowin,devin.gowin@onet.pl,(878)570-3686x050,Pennsylvania,PA,USA,2024-09-01,Standard
CUST001254,Ryan,Watson,ryan.watson@hotmail.com,+1-364-409-8910x3909,Illinois,IL,USA,2025-06-27,Standard
CUST001255,Danielle,Diaz,danielle.diaz@hotmail.com,792 375 979,Georgia,GA,USA,2024-05-04,Premium
CUST001256,Autumn,Costa,autumn.costa@gmail.com,512 757 454,Michigan,MI,USA,2025-11-03,Basic
CUST001257,Bradley,Politowicz,bradley.politowicz@hotmail.com,793 811 808,California,CA,USA,2025-04-25,Standard
CUST001258,Nataniel,Wośko,nataniel.wośko@yahoo.com,32 566 22 95,North Carolina,NC,USA,2024-02-15,Premium
CUST001259,Mikołaj,Kubów,mikołaj.kubów@o2.pl,961.262.4860,Ohio,OH,USA,2024-10-10,Basic
CUST001260,Katherine,Oleszko,katherine.oleszko@gmail.com,+48 32 158 50 15,New York,NY,USA,2025-03-28,Premium
CUST001261,Scott,Henderson,scott.henderson@yahoo.com,515 879 052,florida,fl,USA,2024-05-21,Premium
CUST001262,Jason,Gospodarek,jason.gospodarek@yahoo.com,516 453 157,Virginia,VA,USA,2024-07-07,Premium
CUST001263,Marcel,Blake,marcel.blake@o2.pl,+48 22 693 65 61,Georgia,GA,USA,2024-04-07,Standard
CUST001264,Anastazja,Strama,anastazja.strama@o2.pl,(370)423-7718x430,Texas,TX,USA,2023-12-05,Standard
CUST001265,Kornelia,Dybiec,kornelia.dybiec@gmail.com,001-497-732-3964x402,New York,NY,USA,2025-05-27,Standard
CUST001266,Róża,Chromy,róża.chromy@yahoo.com,473.292.3852x023,Texas,TX,USA,2024-05-18,Basic
CUST001267,Cameron,Perez,cameron.perez@hotmail.com,782 347 199,Georgia,GA,USA,2025-08-28,Premium
CUST001268,Lauren,Basa,lauren.basa@onet.pl,null,Ohio,OH,USA,2025-01-05,Standard
CUST001269,James,Martinez,james.martinez@hotmail.com,+48 32 433 22 62,Ohio,OH,USA,2024-11-11,Premium
CUST001270,Roksana,Harris,roksana.harris@yahoo.com,(264)770-7038x5036,FLORIDA,fl,USA,2024-03-19,Basic
,Łukasz,Więckiewicz,łukasz.więckiewicz@hotmail.com,+48 32 402 74 06,New Jersey,NJ,USA,2025-06-10,Basic
CUST001272,Dorota,Patterson,dorota.patterson@interia.pl,+48 690 620 036,Florida,FL,USA,2025-06-27,Basic
CUST001273,Olga,Giersz,olga.giersz@yahoo.com,735 979 318,Illinois,IL,USA,2025-11-03,Premium
CUST001273,Aurelia,Penar,aurelia.penar@yahoo.com,519 955 049,North Carolina,NC,USA,2024-02-29,Premium
CUST001274,Justyna,Kieszek,justyna.kieszek@gmail.com,001-346-312-1289,New York,NY,USA,2025-02-09,Standard
CUST001276,Olaf,Marcol,olaf.marcol@hotmail.com,(976)622-3984,North Carolina,NC,USA,2025-07-13,Basic
CUST001277,Matthew,Gąszczak,matthew.gąszczak@onet.pl,(637)388-7058,Ohio,OH,USA,2024-12-02,Basic
CUST001278,Igor,Wolfe,igor.wolfe@yahoo.com,+48 504 799 846,Pennsylvania,PA,USA,2025-05-20,Standard
CUST001279,Ida,Klebba,ida.klebba@yahoo.com,+48 696 383 097,Florida,FL,USA,2024-04-12,Premium
CUST001280,Brent,Berry,brent.berry@yahoo.com,(762)901-6555x7864,Ohio,OH,USA,2024-07-09,Premium
CUST001281,Anastazja,Dmoch,,+48 514 000 687,Virginia,VA,USA,2024-12-01,Premium
CUST001282,Liwia,Carter,liwia.carter@yahoo.com,(965)645-1224x44189,Michigan,MI,USA,2024-03-01,Basic
,James,Kopytko,james.kopytko@onet.pl,570-817-0363x09442,Pennsylvania,PA,USA,2024-03-22,Standard
CUST001284,Franciszek,Johnson,franciszek.johnson@hotmail.com,949.909.6197,Illinois,IL,USA,2025-07-23,Basic
CUST001285,Marcin,Drost,marcin.drost@yahoo.com,+48 724 804 507,Michigan,MI,USA,2024-08-01,Premium
CUST001286,Marika,Łyp,marika.łyp@hotmail.com,+48 573 940 598,New Jersey,NJ,USA,2024-02-27,Premium
CUST001287,Jakub,Love,jakub.love@gmail.com,null,California,CA,USA,2024-03-08,Standard
CUST001288,Cole,Byzdra,cole.byzdra@o2.pl,+48 666 759 514,Illinois,IL,USA,2026-08-13,Basic
,James,Combs,james.combs@hotmail.com,+48 798 419 623,Virginia,VA,USA,2024-03-19,Standard
CUST001290,Antoni,Piechna,antoni.piechna@hotmail.com,667 674 831,California,CA,USA,2024-04-05,Basic
CUST001291,Patrick,Bridges,patrick.bridges@hotmail.com,(718)617-8824x265,Michigan,MI,USA,2025-02-14,Basic
CUST001292,Sarah,Young,sarah.young@hotmail.com,471.579.8902,Ohio,OH,USA,2025-03-27,Premium
CUST001293,Barry,Klatka,barry.klatka@hotmail.com,518 477 954,Michigan,MI,USA,2025-02-17,Premium
CUST001294,Sandra,Górkiewicz,sandra.górkiewicz@interia.pl,+1-789-307-3781,California,CA,USA,2024-11-12,Standard
CUST001294,Angela,Nyk,angela.nyk@interia.pl,22 838 48 87,Florida,FL,USA,2024-04-15,Basic
CUST001296,Michelle,Jennings,michelle.jennings@onet.pl,396.312.1905,Pennsylvania,PA,USA,2025-09-25,Basic
CUST001297,Oskar,Ochoa,oskar.ochoa@hotmail.com,506 690 107,Texas,TX,USA,2024-04-25,Premium
CUST001298,Bridget,Hughes,bridget.hughes@gmail.com,+48 798 649 703,Florida,FL,USA,2023-12-19,Basic
CUST001299,Arkadiusz,Łusiak,arkadiusz.łusiak@yahoo.com,455.570.7731,Pennsylvania,PA,USA,2024-07-10,Premium
CUST001300,,Wawrzyńczyk,maciej.wawrzyńczyk@yahoo.com,+1-718-579-9384x4404,New Jersey,NJ,USA,2025-10-27,Premium
CUST001301,Wiktor,Steuer,wiktor.steuer@onet.pl,001-323-250-3687x15689,New Jersey,NJ,USA,2025-08-20,Standard
CUST001302,Adrianna,Russo,adrianna.russo@gmail.com,+48 32 456 84 46,,CA,USA,2025-01-09,Premium
CUST001303,Szymon,Weiss,szymon.weiss@hotmail.com,780 163 295,California,CA,USA,2024-04-24,Standard
CUST001304,Dorota,Melton,dorota.melton@yahoo.com,887 292 731,Georgia,GA,USA,2025-10-20,Standard
CUST001305,Jennifer,Cunningham,jennifer.cunningham@yahoo.com,+48 794 233 241,New York,NY,USA,2025-08-02,Premium
CUST001306,Krzysztof,Chojna,krzysztof.chojna@yahoo.com,001-966-607-3446,New York,NY,USA,2024-03-25,Standard
CUST001307,Michael,Rząca,michael.rząca@hotmail.com,+1-374-391-6170x5022,New Jersey,NJ,USA,2025-01-02,Standard
CUST001308,Debbie,Glica,debbie.glica@gmail.com,22 476 09 48,California,CA,USA,2025-04-07,Premium
CUST001309,Stefan,Fitzgerald,stefan.fitzgerald@hotmail.com,+1-264-833-0265,New York,NY,USA,2024-02-10,Premium
CUST001310,Robert,Brzeźniak,robert.brzeźniak@hotmail.com,+48 516 610 256,New Jersey,NJ,USA,2024-06-07,Basic
CUST001311,Dennis,Anderson,dennis.anderson@yahoo.com,237-368-3675,Pennsylvania,PA,USA,2026-03-17,Basic
CUST001312,Jacek,Tułacz,jacek.tułacz@gmail.com,+1-423-835-1746x564,Virginia,VA,USA,2024-02-05,Premium
CUST001313,Witold,Kajdas,witold.kajdas@yahoo.com,499-456-9559,Pennsylvania,PA,USA,2025-03-31,Premium
CUST001314,Błażej,Evans,błażej.evans@gmail.com,+1-650-625-5134,Ohio,OH,USA,2026-05-31,Standard
CUST001315,Ashley,Bracha,ashley.bracha@gmail.com,354-361-5749x325,Virginia,VA,USA,2025-04-09,Standard
CUST001316,Anna Maria,Tondera,anna maria.tondera@interia.pl,(904)809-5437,New Jersey,NJ,USA,2024-01-25,Premium
,Brett,Szmaj,brett.szmaj@gmail.com,001-587-831-4391x5114,Virginia,VA,USA,2024-12-11,Premium
CUST001318,Crystal,Tucker,crystal.tucker@hotmail.com,570 968 564,Michigan,MI,USA,2026-09-19,Basic
CUST001319,Krystyna,Thomas,krystyna.thomas@yahoo.com,215.442.3060,Texas,TX,USA,2023-12-26,Basic
CUST001320,Józef,Juraszczyk,józef.juraszczyk@hotmail.com,22 224 11 42,Pennsylvania,PA,USA,2024-09-07,Basic
CUST001321,Piotr,Edwards,,4164633822,New Jersey,NJ,USA,2023-12-14,Standard
CUST001322,Jerzy,Lopez,jerzy.lopez@gmail.com,+48 502 019 011,California,CA,USA,2024-05-22,Standard
CUST001323,Nikodem,Johnston,nikodem.johnston@gmail.com,(628)761-3239x456,California,CA,USA,2024-04-23,Standard
CUST001324,Vincent,Wygoda,vincent.wygoda@yahoo.com,+48 510 249 866,New York,NY,USA,2024-05-30,Basic
CUST001325,Jessica,Wylegała,jessica.wylegała@o2.pl,+48 733 498 529,North Carolina,NC,USA,2025-07-16,Basic
CUST001326,Olga,Cook,olga.cook@yahoo.com,885 914 762,Michigan,MI,USA,2025-06-14,Premium
CUST001327,Christine,Sobstyl,christine.sobstyl@onet.pl,+48 575 336 952,New Jersey,NJ,USA,2025-08-19,Standard
CUST001328,Kamila,Szpyra,kamila.szpyra@hotmail.com,938-496-2985x32436,Virginia,VA,USA,2024-01-31,Basic
CUST001329,Maksymilian,Davidson,maksymilian.davidson@interia.pl,843-446-8586x39061,Ohio,OH,USA,2025-01-03,Basic
CUST001330,Christina,Perry,christina.perry@interia.pl,968-537-1030,Georgia,GA,USA,2024-02-20,Standard
CUST001331,Thomas,Hampton,thomas.hampton@gmail.com,+48 669 678 082,New Jersey,NJ,USA,2025-05-05,Standard
,David,Werner,david.werner@interia.pl,+48 32 762 54 29,North Carolina,NC,USA,2024-08-27,Premium
CUST001333,Mieszko,Hendzel,mieszko.hendzel@hotmail.com,329.494.0369x481,Texas,TX,USA,2025-04-13,Basic
CUST001334,Aleks,Janasik,aleks.janasik@o2.pl,(283)335-3910x16125,Georgia,GA,USA,2025-06-06,Premium
